Date,Account,Account_Description,Debit,Credit,Reference,Memo
2023-12-06,6110,Utilities,421563.38,0.0,INV-2023-0058,Electricity & water — Qassim WH
2023-12-06,2000,Accounts Payable,0.0,421563.38,INV-2023-0058,
2023-12-06,6110,Utilities,432460.05,0.0,INV-2023-0060,Electricity & water — HQ Riyadh Olaya
2023-12-06,2000,Accounts Payable,0.0,432460.05,INV-2023-0060,
2023-12-06,2000,Accounts Payable,125535.58,0.0,INV-2023-0138,Payment
2023-12-06,1000,Cash – SNB Operating SAR,0.0,125535.58,INV-2023-0138,Payment
2023-12-06,5000,COGS – Food,127139.52,0.0,INV-2023-0148,
2023-12-06,2000,Accounts Payable,0.0,127139.52,INV-2023-0148,
2023-12-06,5000,COGS – Food,128628.1,0.0,INV-2023-0272,Bulk SKUs — monthly replenishment
2023-12-06,2000,Accounts Payable,0.0,128628.1,INV-2023-0272,
2023-12-06,2000,Accounts Payable,154668.64,0.0,INV-2023-0723,Payment
2023-12-06,1000,Cash – SNB Operating SAR,0.0,154668.64,INV-2023-0723,Payment
2023-12-06,2000,Accounts Payable,158198.89,0.0,INV-2023-0856,Payment
2023-12-06,1000,Cash – SNB Operating SAR,0.0,158198.89,INV-2023-0856,Payment
2023-12-06,5030,COGS – Cosmetics,73164.46,0.0,INV-2023-0869,OTC & consumer health replenishment
2023-12-06,2000,Accounts Payable,0.0,73164.46,INV-2023-0869,
2023-12-06,6300,Logistics – 3PL,208230.63,0.0,INV-2023-1019,Line-haul & distribution services
2023-12-06,2000,Accounts Payable,0.0,208230.63,INV-2023-1019,
2023-12-06,2000,Accounts Payable,50607.02,0.0,INV-2023-1184,Payment
2023-12-06,1000,Cash – SNB Operating SAR,0.0,50607.02,INV-2023-1184,Payment
2023-12-07,1000,Cash – SNB Operating SAR,795393.67,0.0,AR-2023-0274,Collection
2023-12-07,1100,Accounts Receivable,0.0,795393.67,AR-2023-0274,Collection
2023-12-07,1100,Accounts Receivable,476352.32,0.0,AR-2023-0352,
2023-12-07,4000,Revenue – Modern Trade,0.0,476352.32,AR-2023-0352,
2023-12-07,1100,Accounts Receivable,258289.07,0.0,AR-2023-0743,
2023-12-07,4020,Revenue – Government,0.0,258289.07,AR-2023-0743,
2023-12-07,1100,Accounts Receivable,199701.14,0.0,AR-2023-0747,
2023-12-07,4020,Revenue – Government,0.0,199701.14,AR-2023-0747,
2023-12-07,1100,Accounts Receivable,1001668.64,0.0,AR-2023-1224,
2023-12-07,4030,Revenue – Catering,0.0,1001668.64,AR-2023-1224,
2023-12-07,1100,Accounts Receivable,1001668.64,0.0,AR-2023-1241,
2023-12-07,4030,Revenue – Catering,0.0,1001668.64,AR-2023-1241,
2023-12-07,2000,Accounts Payable,84892.61,0.0,INV-2023-0234,Payment
2023-12-07,1000,Cash – SNB Operating SAR,0.0,84892.61,INV-2023-0234,Payment
2023-12-07,2000,Accounts Payable,167714.55,0.0,INV-2023-0451,Payment
2023-12-07,1000,Cash – SNB Operating SAR,0.0,167714.55,INV-2023-0451,Payment
2023-12-07,2000,Accounts Payable,170851.12,0.0,INV-2023-0574,Payment
2023-12-07,1000,Cash – SNB Operating SAR,0.0,170851.12,INV-2023-0574,Payment
2023-12-07,5020,COGS – Household,118056.48,0.0,INV-2023-0607,OTC & consumer health replenishment
2023-12-07,2000,Accounts Payable,0.0,118056.48,INV-2023-0607,
2023-12-07,5020,COGS – Household,96913.05,0.0,INV-2023-0679,OTC & consumer health replenishment
2023-12-07,2000,Accounts Payable,0.0,96913.05,INV-2023-0679,
2023-12-07,2000,Accounts Payable,43227.03,0.0,INV-2023-1211,Payment
2023-12-07,1000,Cash – SNB Operating SAR,0.0,43227.03,INV-2023-1211,Payment
2023-12-08,1000,Cash – SNB Operating SAR,662513.33,0.0,AR-2023-0297,Collection
2023-12-08,1100,Accounts Receivable,0.0,662513.33,AR-2023-0297,Collection
2023-12-08,1000,Cash – SNB Operating SAR,327726.05,0.0,AR-2023-0312,Collection
2023-12-08,1100,Accounts Receivable,0.0,327726.05,AR-2023-0312,Collection
2023-12-08,1100,Accounts Receivable,495562.41,0.0,AR-2023-0329,
2023-12-08,4000,Revenue – Modern Trade,0.0,495562.41,AR-2023-0329,
2023-12-08,1100,Accounts Receivable,255120.8,0.0,AR-2023-0740,
2023-12-08,4020,Revenue – Government,0.0,255120.8,AR-2023-0740,
2023-12-08,1000,Cash – SNB Operating SAR,77210.54,0.0,AR-2023-1131,Collection
2023-12-08,1100,Accounts Receivable,0.0,77210.54,AR-2023-1131,Collection
2023-12-08,1000,Cash – SNB Operating SAR,608728.95,0.0,AR-2023-1165,Collection
2023-12-08,1100,Accounts Receivable,0.0,608728.95,AR-2023-1165,Collection
2023-12-08,1100,Accounts Receivable,442226.57,0.0,AR-2023-1231,
2023-12-08,4030,Revenue – Catering,0.0,442226.57,AR-2023-1231,
2023-12-08,1100,Accounts Receivable,241369.93,0.0,AR-2023-1239,
2023-12-08,4030,Revenue – Catering,0.0,241369.93,AR-2023-1239,
2023-12-08,1100,Accounts Receivable,586120.23,0.0,AR-2023-1250,
2023-12-08,4030,Revenue – Catering,0.0,586120.23,AR-2023-1250,
2023-12-08,6110,Utilities,460025.35,0.0,INV-2023-0059,Electricity & water — Hail WH
2023-12-08,2000,Accounts Payable,0.0,460025.35,INV-2023-0059,
2023-12-08,5000,COGS – Food,74302.4,0.0,INV-2023-0251,Bulk SKUs — monthly replenishment
2023-12-08,2000,Accounts Payable,0.0,74302.4,INV-2023-0251,
2023-12-08,5000,COGS – Food,103259.71,0.0,INV-2023-0268,Antibiotics + analgesics — bulk SKUs
2023-12-08,2000,Accounts Payable,0.0,103259.71,INV-2023-0268,
2023-12-08,5020,COGS – Household,83293.7,0.0,INV-2023-0565,Antibiotics + analgesics — bulk SKUs
2023-12-08,2000,Accounts Payable,0.0,83293.7,INV-2023-0565,
2023-12-08,2000,Accounts Payable,289700.53,0.0,INV-2023-0959,Payment
2023-12-08,1000,Cash – SNB Operating SAR,0.0,289700.53,INV-2023-0959,Payment
2023-12-08,6300,Logistics – 3PL,180690.74,0.0,INV-2023-1065,Line-haul & distribution services
2023-12-08,2000,Accounts Payable,0.0,180690.74,INV-2023-1065,
2023-12-09,1000,Cash – SNB Operating SAR,823529.36,0.0,AR-2023-0291,Collection
2023-12-09,1100,Accounts Receivable,0.0,823529.36,AR-2023-0291,Collection
2023-12-09,1100,Accounts Receivable,263884.21,0.0,AR-2023-0327,
2023-12-09,4000,Revenue – Modern Trade,0.0,263884.21,AR-2023-0327,
2023-12-09,1100,Accounts Receivable,545971.1,0.0,AR-2023-0501,
2023-12-09,4010,Revenue – Hospitality,0.0,545971.1,AR-2023-0501,
2023-12-09,1000,Cash – SNB Operating SAR,377402.74,0.0,AR-2023-0691,Collection
2023-12-09,1100,Accounts Receivable,0.0,377402.74,AR-2023-0691,Collection
2023-12-09,1000,Cash – SNB Operating SAR,323559.2,0.0,AR-2023-0711,Collection
2023-12-09,1100,Accounts Receivable,0.0,323559.2,AR-2023-0711,Collection
2023-12-09,1100,Accounts Receivable,859094.39,0.0,AR-2023-0756,
2023-12-09,4020,Revenue – Government,0.0,859094.39,AR-2023-0756,
2023-12-09,1100,Accounts Receivable,267148.43,0.0,AR-2023-0759,
2023-12-09,4020,Revenue – Government,0.0,267148.43,AR-2023-0759,
2023-12-09,1000,Cash – SNB Operating SAR,158739.13,0.0,AR-2023-1143,Collection
2023-12-09,1100,Accounts Receivable,0.0,158739.13,AR-2023-1143,Collection
2023-12-09,1000,Cash – SNB Operating SAR,769450.03,0.0,AR-2023-1152,Collection
2023-12-09,1100,Accounts Receivable,0.0,769450.03,AR-2023-1152,Collection
2023-12-09,2000,Accounts Payable,119906.82,0.0,INV-2023-0641,Payment
2023-12-09,1000,Cash – SNB Operating SAR,0.0,119906.82,INV-2023-0641,Payment
2023-12-09,5030,COGS – Cosmetics,160472.14,0.0,INV-2023-0829,
2023-12-09,2000,Accounts Payable,0.0,160472.14,INV-2023-0829,
2023-12-09,6300,Logistics – 3PL,362366.03,0.0,INV-2023-0990,Line-haul & distribution services
2023-12-09,2000,Accounts Payable,0.0,362366.03,INV-2023-0990,
2023-12-09,2000,Accounts Payable,231565.9,0.0,INV-2023-1012,Payment
2023-12-09,1000,Cash – SNB Operating SAR,0.0,231565.9,INV-2023-1012,Payment
2023-12-09,2000,Accounts Payable,169695.42,0.0,INV-2023-1054,Payment
2023-12-09,1000,Cash – SNB Operating SAR,0.0,169695.42,INV-2023-1054,Payment
2023-12-10,1100,Accounts Receivable,900782.33,0.0,AR-2023-0328,
2023-12-10,4000,Revenue – Modern Trade,0.0,900782.33,AR-2023-0328,
2023-12-10,1100,Accounts Receivable,909630.42,0.0,AR-2023-0339,
2023-12-10,4000,Revenue – Modern Trade,0.0,909630.42,AR-2023-0339,
2023-12-10,1000,Cash – SNB Operating SAR,267943.96,0.0,AR-2023-1135,Collection
2023-12-10,1100,Accounts Receivable,0.0,267943.96,AR-2023-1135,Collection
2023-12-10,1100,Accounts Receivable,144740.39,0.0,AR-2023-1251,
2023-12-10,4030,Revenue – Catering,0.0,144740.39,AR-2023-1251,
2023-12-10,2000,Accounts Payable,79710.57,0.0,INV-2023-0606,Payment
2023-12-10,1000,Cash – SNB Operating SAR,0.0,79710.57,INV-2023-0606,Payment
2023-12-10,2000,Accounts Payable,161703.46,0.0,INV-2023-0979,Payment
2023-12-10,1000,Cash – SNB Operating SAR,0.0,161703.46,INV-2023-0979,Payment
2023-12-10,2000,Accounts Payable,288169.68,0.0,INV-2023-0993,Payment
2023-12-10,1000,Cash – SNB Operating SAR,0.0,288169.68,INV-2023-0993,Payment
2023-12-10,6300,Logistics – 3PL,264097.28,0.0,INV-2023-1051,Line-haul & distribution services
2023-12-10,2000,Accounts Payable,0.0,264097.28,INV-2023-1051,
2023-12-10,2000,Accounts Payable,95264.2,0.0,INV-2023-1069,Payment
2023-12-10,1000,Cash – SNB Operating SAR,0.0,95264.2,INV-2023-1069,Payment
2023-12-10,2000,Accounts Payable,1016547.01,0.0,INV-2023-1084,Payment
2023-12-10,1000,Cash – SNB Operating SAR,0.0,1016547.01,INV-2023-1084,Payment
2023-12-10,2000,Accounts Payable,54817.37,0.0,INV-2023-1136,Payment
2023-12-10,1000,Cash – SNB Operating SAR,0.0,54817.37,INV-2023-1136,Payment
2023-12-11,1000,Cash – SNB Operating SAR,305153.73,0.0,AR-2023-0292,Collection
2023-12-11,1100,Accounts Receivable,0.0,305153.73,AR-2023-0292,Collection
2023-12-11,1000,Cash – SNB Operating SAR,260005.61,0.0,AR-2023-0322,Collection
2023-12-11,1100,Accounts Receivable,0.0,260005.61,AR-2023-0322,Collection
2023-12-11,1100,Accounts Receivable,102939.11,0.0,AR-2023-0336,
2023-12-11,4000,Revenue – Modern Trade,0.0,102939.11,AR-2023-0336,
2023-12-11,1000,Cash – SNB Operating SAR,436864.84,0.0,AR-2023-0494,Collection
2023-12-11,1100,Accounts Receivable,0.0,436864.84,AR-2023-0494,Collection
2023-12-11,1000,Cash – SNB Operating SAR,103274.2,0.0,AR-2023-0697,Collection
2023-12-11,1100,Accounts Receivable,0.0,103274.2,AR-2023-0697,Collection
2023-12-11,1000,Cash – SNB Operating SAR,685334.94,0.0,AR-2023-0719,Collection
2023-12-11,1100,Accounts Receivable,0.0,685334.94,AR-2023-0719,Collection
2023-12-11,1100,Accounts Receivable,1071483.92,0.0,AR-2023-0750,
2023-12-11,4020,Revenue – Government,0.0,1071483.92,AR-2023-0750,
2023-12-11,1000,Cash – SNB Operating SAR,209400.77,0.0,AR-2023-1157,Collection
2023-12-11,1100,Accounts Receivable,0.0,209400.77,AR-2023-1157,Collection
2023-12-11,1100,Accounts Receivable,460995.11,0.0,AR-2023-1220,
2023-12-11,4030,Revenue – Catering,0.0,460995.11,AR-2023-1220,
2023-12-11,1100,Accounts Receivable,273691.54,0.0,AR-2023-1233,
2023-12-11,4030,Revenue – Catering,0.0,273691.54,AR-2023-1233,
2023-12-11,1100,Accounts Receivable,170161.93,0.0,AR-2023-1240,
2023-12-11,4030,Revenue – Catering,0.0,170161.93,AR-2023-1240,
2023-12-11,2000,Accounts Payable,146248.34,0.0,INV-2023-0294,Payment
2023-12-11,1000,Cash – SNB Operating SAR,0.0,146248.34,INV-2023-0294,Payment
2023-12-11,2000,Accounts Payable,99413.71,0.0,INV-2023-0560,Payment
2023-12-11,1000,Cash – SNB Operating SAR,0.0,99413.71,INV-2023-0560,Payment
2023-12-11,2000,Accounts Payable,73475.8,0.0,INV-2023-0819,Payment
2023-12-11,1000,Cash – SNB Operating SAR,0.0,73475.8,INV-2023-0819,Payment
2023-12-11,2000,Accounts Payable,103328.6,0.0,INV-2023-0903,Payment
2023-12-11,1000,Cash – SNB Operating SAR,0.0,103328.6,INV-2023-0903,Payment
2023-12-11,5030,COGS – Cosmetics,101517.7,0.0,INV-2023-0904,OTC & consumer health replenishment
2023-12-11,2000,Accounts Payable,0.0,101517.7,INV-2023-0904,
2023-12-11,2000,Accounts Payable,119811.5,0.0,INV-2023-0917,Payment
2023-12-11,1000,Cash – SNB Operating SAR,0.0,119811.5,INV-2023-0917,Payment
2023-12-11,2000,Accounts Payable,251962.48,0.0,INV-2023-1021,Payment
2023-12-11,1000,Cash – SNB Operating SAR,0.0,251962.48,INV-2023-1021,Payment
2023-12-11,5020,COGS – Household,173504.1,0.0,INV-2023-1203,"Blister & carton packaging PKG-1101 — 22,533 units @ SAR 7.70 (CT-2023-466)"
2023-12-11,2000,Accounts Payable,0.0,173504.1,INV-2023-1203,
2023-12-12,1100,Accounts Receivable,288991.87,0.0,AR-2023-0344,
2023-12-12,4000,Revenue – Modern Trade,0.0,288991.87,AR-2023-0344,
2023-12-12,1000,Cash – SNB Operating SAR,248136.22,0.0,AR-2023-0474,Collection
2023-12-12,1100,Accounts Receivable,0.0,248136.22,AR-2023-0474,Collection
2023-12-12,1100,Accounts Receivable,701294.79,0.0,AR-2023-0499,
2023-12-12,4010,Revenue – Hospitality,0.0,701294.79,AR-2023-0499,
2023-12-12,1100,Accounts Receivable,803125.09,0.0,AR-2023-0760,
2023-12-12,4020,Revenue – Government,0.0,803125.09,AR-2023-0760,
2023-12-12,1000,Cash – SNB Operating SAR,607102.01,0.0,AR-2023-1136,Collection
2023-12-12,1100,Accounts Receivable,0.0,607102.01,AR-2023-1136,Collection
2023-12-12,1000,Cash – SNB Operating SAR,369232.87,0.0,AR-2023-1142,Collection
2023-12-12,1100,Accounts Receivable,0.0,369232.87,AR-2023-1142,Collection
2023-12-12,1000,Cash – SNB Operating SAR,1054996.59,0.0,AR-2023-1151,Collection
2023-12-12,1100,Accounts Receivable,0.0,1054996.59,AR-2023-1151,Collection
2023-12-12,1000,Cash – SNB Operating SAR,307512.51,0.0,AR-2023-1209,Collection
2023-12-12,1100,Accounts Receivable,0.0,307512.51,AR-2023-1209,Collection
2023-12-12,1100,Accounts Receivable,148301.38,0.0,AR-2023-1235,
2023-12-12,4030,Revenue – Catering,0.0,148301.38,AR-2023-1235,
2023-12-12,1100,Accounts Receivable,1001668.64,0.0,AR-2023-1245,
2023-12-12,4030,Revenue – Catering,0.0,1001668.64,AR-2023-1245,
2023-12-12,1100,Accounts Receivable,613844.55,0.0,AR-2023-1249,
2023-12-12,4030,Revenue – Catering,0.0,613844.55,AR-2023-1249,
2023-12-12,5000,COGS – Food,157081.97,0.0,INV-2023-0227,Bulk SKUs — monthly replenishment
2023-12-12,2000,Accounts Payable,0.0,157081.97,INV-2023-0227,
2023-12-12,2000,Accounts Payable,130147.47,0.0,INV-2023-0297,Payment
2023-12-12,1000,Cash – SNB Operating SAR,0.0,130147.47,INV-2023-0297,Payment
2023-12-12,5010,COGS – Beverages,150253.26,0.0,INV-2023-0443,
2023-12-12,2000,Accounts Payable,0.0,150253.26,INV-2023-0443,
2023-12-12,5010,COGS – Beverages,151684.55,0.0,INV-2023-0503,
2023-12-12,2000,Accounts Payable,0.0,151684.55,INV-2023-0503,
2023-12-12,2000,Accounts Payable,107784.7,0.0,INV-2023-0631,Payment
2023-12-12,1000,Cash – SNB Operating SAR,0.0,107784.7,INV-2023-0631,Payment
2023-12-12,2000,Accounts Payable,149168.05,0.0,INV-2023-0699,Payment
2023-12-12,1000,Cash – SNB Operating SAR,0.0,149168.05,INV-2023-0699,Payment
2023-12-12,2000,Accounts Payable,169576.97,0.0,INV-2023-0906,Payment
2023-12-12,1000,Cash – SNB Operating SAR,0.0,169576.97,INV-2023-0906,Payment
2023-12-12,5030,COGS – Cosmetics,121019.3,0.0,INV-2023-0928,
2023-12-12,2000,Accounts Payable,0.0,121019.3,INV-2023-0928,
2023-12-12,5030,COGS – Cosmetics,131378.2,0.0,INV-2023-0933,Bulk SKUs — monthly replenishment
2023-12-12,2000,Accounts Payable,0.0,131378.2,INV-2023-0933,
2023-12-12,6200,Marketing & Advertising,46963.8,0.0,INV-2023-1128,
2023-12-12,2000,Accounts Payable,0.0,46963.8,INV-2023-1128,
2023-12-13,1100,Accounts Receivable,197751.3,0.0,AR-2023-0347,
2023-12-13,4000,Revenue – Modern Trade,0.0,197751.3,AR-2023-0347,
2023-12-13,1000,Cash – SNB Operating SAR,358296.54,0.0,AR-2023-0490,Collection
2023-12-13,1100,Accounts Receivable,0.0,358296.54,AR-2023-0490,Collection
2023-12-13,1100,Accounts Receivable,698530.29,0.0,AR-2023-0505,
2023-12-13,4010,Revenue – Hospitality,0.0,698530.29,AR-2023-0505,
2023-12-13,1100,Accounts Receivable,240337.58,0.0,AR-2023-0761,
2023-12-13,4020,Revenue – Government,0.0,240337.58,AR-2023-0761,
2023-12-13,1100,Accounts Receivable,209798.67,0.0,AR-2023-1234,
2023-12-13,4030,Revenue – Catering,0.0,209798.67,AR-2023-1234,
2023-12-13,5010,COGS – Beverages,88728.84,0.0,INV-2023-0367,
2023-12-13,2000,Accounts Payable,0.0,88728.84,INV-2023-0367,
2023-12-13,2000,Accounts Payable,155794.18,0.0,INV-2023-0371,Payment
2023-12-13,1000,Cash – SNB Operating SAR,0.0,155794.18,INV-2023-0371,Payment
2023-12-13,5030,COGS – Cosmetics,140748.95,0.0,INV-2023-0889,
2023-12-13,2000,Accounts Payable,0.0,140748.95,INV-2023-0889,
2023-12-13,2000,Accounts Payable,83961.85,0.0,INV-2023-0900,Payment
2023-12-13,1000,Cash – SNB Operating SAR,0.0,83961.85,INV-2023-0900,Payment
2023-12-13,2000,Accounts Payable,184330.3,0.0,INV-2023-1202,Payment
2023-12-13,1000,Cash – SNB Operating SAR,0.0,184330.3,INV-2023-1202,Payment
2023-12-14,1000,Cash – SNB Operating SAR,612581.46,0.0,AR-2023-0271,Collection
2023-12-14,1100,Accounts Receivable,0.0,612581.46,AR-2023-0271,Collection
2023-12-14,1100,Accounts Receivable,1072886.42,0.0,AR-2023-0332,
2023-12-14,4000,Revenue – Modern Trade,0.0,1072886.42,AR-2023-0332,
2023-12-14,1100,Accounts Receivable,275580.19,0.0,AR-2023-0500,
2023-12-14,4010,Revenue – Hospitality,0.0,275580.19,AR-2023-0500,
2023-12-14,1100,Accounts Receivable,173436.27,0.0,AR-2023-0507,
2023-12-14,4010,Revenue – Hospitality,0.0,173436.27,AR-2023-0507,
2023-12-14,1000,Cash – SNB Operating SAR,337013.94,0.0,AR-2023-1130,Collection
2023-12-14,1100,Accounts Receivable,0.0,337013.94,AR-2023-1130,Collection
2023-12-14,1000,Cash – SNB Operating SAR,219104.34,0.0,AR-2023-1140,Collection
2023-12-14,1100,Accounts Receivable,0.0,219104.34,AR-2023-1140,Collection
2023-12-14,1000,Cash – SNB Operating SAR,499642.65,0.0,AR-2023-1146,Collection
2023-12-14,1100,Accounts Receivable,0.0,499642.65,AR-2023-1146,Collection
2023-12-14,1000,Cash – SNB Operating SAR,361603.1,0.0,AR-2023-1163,Collection
2023-12-14,1100,Accounts Receivable,0.0,361603.1,AR-2023-1163,Collection
2023-12-14,1000,Cash – SNB Operating SAR,810686.39,0.0,AR-2023-1178,Collection
2023-12-14,1100,Accounts Receivable,0.0,810686.39,AR-2023-1178,Collection
2023-12-14,5000,COGS – Food,151784.47,0.0,INV-2023-0083,OTC & consumer health replenishment
2023-12-14,2000,Accounts Payable,0.0,151784.47,INV-2023-0083,
2023-12-14,5000,COGS – Food,118307.12,0.0,INV-2023-0085,
2023-12-14,2000,Accounts Payable,0.0,118307.12,INV-2023-0085,
2023-12-14,5000,COGS – Food,148503.95,0.0,INV-2023-0158,Bulk SKUs — monthly replenishment
2023-12-14,2000,Accounts Payable,0.0,148503.95,INV-2023-0158,
2023-12-14,2000,Accounts Payable,128903.78,0.0,INV-2023-0408,Payment
2023-12-14,1000,Cash – SNB Operating SAR,0.0,128903.78,INV-2023-0408,Payment
2023-12-14,2000,Accounts Payable,135146.94,0.0,INV-2023-0499,Payment
2023-12-14,1000,Cash – SNB Operating SAR,0.0,135146.94,INV-2023-0499,Payment
2023-12-14,2000,Accounts Payable,128598.38,0.0,INV-2023-0512,Payment
2023-12-14,1000,Cash – SNB Operating SAR,0.0,128598.38,INV-2023-0512,Payment
2023-12-14,2000,Accounts Payable,98953.17,0.0,INV-2023-0661,Payment
2023-12-14,1000,Cash – SNB Operating SAR,0.0,98953.17,INV-2023-0661,Payment
2023-12-14,2000,Accounts Payable,162249.53,0.0,INV-2023-0808,Payment
2023-12-14,1000,Cash – SNB Operating SAR,0.0,162249.53,INV-2023-0808,Payment
2023-12-15,1000,Cash – SNB Operating SAR,542507.02,0.0,AR-2023-0273,Collection
2023-12-15,1100,Accounts Receivable,0.0,542507.02,AR-2023-0273,Collection
2023-12-15,1100,Accounts Receivable,1072886.42,0.0,AR-2023-0330,
2023-12-15,4000,Revenue – Modern Trade,0.0,1072886.42,AR-2023-0330,
2023-12-15,1100,Accounts Receivable,1072886.42,0.0,AR-2023-0349,
2023-12-15,4000,Revenue – Modern Trade,0.0,1072886.42,AR-2023-0349,
2023-12-15,1100,Accounts Receivable,565388.26,0.0,AR-2023-0511,
2023-12-15,4010,Revenue – Hospitality,0.0,565388.26,AR-2023-0511,
2023-12-15,1000,Cash – SNB Operating SAR,934738.0,0.0,AR-2023-0674,Collection
2023-12-15,1100,Accounts Receivable,0.0,934738.0,AR-2023-0674,Collection
2023-12-15,1000,Cash – SNB Operating SAR,569112.22,0.0,AR-2023-0709,Collection
2023-12-15,1100,Accounts Receivable,0.0,569112.22,AR-2023-0709,Collection
2023-12-15,1100,Accounts Receivable,637994.2,0.0,AR-2023-0751,
2023-12-15,4020,Revenue – Government,0.0,637994.2,AR-2023-0751,
2023-12-15,1000,Cash – SNB Operating SAR,959521.65,0.0,AR-2023-1154,Collection
2023-12-15,1100,Accounts Receivable,0.0,959521.65,AR-2023-1154,Collection
2023-12-15,5000,COGS – Food,125792.04,0.0,INV-2023-0076,Bulk SKUs — monthly replenishment
2023-12-15,2000,Accounts Payable,0.0,125792.04,INV-2023-0076,
2023-12-15,2000,Accounts Payable,95134.63,0.0,INV-2023-0145,Payment
2023-12-15,1000,Cash – SNB Operating SAR,0.0,95134.63,INV-2023-0145,Payment
2023-12-15,5000,COGS – Food,137753.73,0.0,INV-2023-0179,
2023-12-15,2000,Accounts Payable,0.0,137753.73,INV-2023-0179,
2023-12-15,5000,COGS – Food,170271.9,0.0,INV-2023-0242,OTC & consumer health replenishment
2023-12-15,2000,Accounts Payable,0.0,170271.9,INV-2023-0242,
2023-12-15,5000,COGS – Food,141003.59,0.0,INV-2023-0243,
2023-12-15,2000,Accounts Payable,0.0,141003.59,INV-2023-0243,
2023-12-15,2000,Accounts Payable,90701.63,0.0,INV-2023-0493,Payment
2023-12-15,1000,Cash – SNB Operating SAR,0.0,90701.63,INV-2023-0493,Payment
2023-12-15,5020,COGS – Household,75655.34,0.0,INV-2023-0594,OTC & consumer health replenishment
2023-12-15,2000,Accounts Payable,0.0,75655.34,INV-2023-0594,
2023-12-15,2000,Accounts Payable,129600.26,0.0,INV-2023-0672,Payment
2023-12-15,1000,Cash – SNB Operating SAR,0.0,129600.26,INV-2023-0672,Payment
2023-12-15,5020,COGS – Household,175424.29,0.0,INV-2023-0698,Bulk SKUs — monthly replenishment
2023-12-15,2000,Accounts Payable,0.0,175424.29,INV-2023-0698,
2023-12-15,5030,COGS – Cosmetics,141210.61,0.0,INV-2023-0828,OTC & consumer health replenishment
2023-12-15,2000,Accounts Payable,0.0,141210.61,INV-2023-0828,
2023-12-15,5100,Freight Inwards,35469.87,0.0,INV-2023-1185,
2023-12-15,2000,Accounts Payable,0.0,35469.87,INV-2023-1185,
2023-12-16,1000,Cash – SNB Operating SAR,321564.28,0.0,AR-2023-0280,Collection
2023-12-16,1100,Accounts Receivable,0.0,321564.28,AR-2023-0280,Collection
2023-12-16,1000,Cash – SNB Operating SAR,1189941.11,0.0,AR-2023-0300,Collection
2023-12-16,1100,Accounts Receivable,0.0,1189941.11,AR-2023-0300,Collection
2023-12-16,1100,Accounts Receivable,860789.26,0.0,AR-2023-0502,
2023-12-16,4010,Revenue – Hospitality,0.0,860789.26,AR-2023-0502,
2023-12-16,1100,Accounts Receivable,218761.59,0.0,AR-2023-0738,
2023-12-16,4020,Revenue – Government,0.0,218761.59,AR-2023-0738,
2023-12-16,1100,Accounts Receivable,234077.18,0.0,AR-2023-0753,
2023-12-16,4020,Revenue – Government,0.0,234077.18,AR-2023-0753,
2023-12-16,1000,Cash – SNB Operating SAR,688239.43,0.0,AR-2023-1148,Collection
2023-12-16,1100,Accounts Receivable,0.0,688239.43,AR-2023-1148,Collection
2023-12-16,1000,Cash – SNB Operating SAR,212474.74,0.0,AR-2023-1176,Collection
2023-12-16,1100,Accounts Receivable,0.0,212474.74,AR-2023-1176,Collection
2023-12-16,1000,Cash – SNB Operating SAR,979405.86,0.0,AR-2023-1201,Collection
2023-12-16,1100,Accounts Receivable,0.0,979405.86,AR-2023-1201,Collection
2023-12-16,1100,Accounts Receivable,262190.12,0.0,AR-2023-1230,
2023-12-16,4030,Revenue – Catering,0.0,262190.12,AR-2023-1230,
2023-12-16,1100,Accounts Receivable,361806.97,0.0,AR-2023-1232,
2023-12-16,4030,Revenue – Catering,0.0,361806.97,AR-2023-1232,
2023-12-16,5000,COGS – Food,99325.34,0.0,INV-2023-0289,
2023-12-16,2000,Accounts Payable,0.0,99325.34,INV-2023-0289,
2023-12-16,2000,Accounts Payable,161997.42,0.0,INV-2023-0484,Payment
2023-12-16,1000,Cash – SNB Operating SAR,0.0,161997.42,INV-2023-0484,Payment
2023-12-16,5020,COGS – Household,114457.45,0.0,INV-2023-0554,Bulk SKUs — monthly replenishment
2023-12-16,2000,Accounts Payable,0.0,114457.45,INV-2023-0554,
2023-12-16,5030,COGS – Cosmetics,151605.15,0.0,INV-2023-0810,Bulk SKUs — monthly replenishment
2023-12-16,2000,Accounts Payable,0.0,151605.15,INV-2023-0810,
2023-12-17,1000,Cash – SNB Operating SAR,495992.09,0.0,AR-2023-1141,Collection
2023-12-17,1100,Accounts Receivable,0.0,495992.09,AR-2023-1141,Collection
2023-12-17,1100,Accounts Receivable,1001668.64,0.0,AR-2023-1214,
2023-12-17,4030,Revenue – Catering,0.0,1001668.64,AR-2023-1214,
2023-12-17,1100,Accounts Receivable,117424.3,0.0,AR-2023-1221,
2023-12-17,4030,Revenue – Catering,0.0,117424.3,AR-2023-1221,
2023-12-17,1100,Accounts Receivable,203097.65,0.0,AR-2023-1246,
2023-12-17,4030,Revenue – Catering,0.0,203097.65,AR-2023-1246,
2023-12-17,2000,Accounts Payable,75233.41,0.0,INV-2023-0274,Payment
2023-12-17,1000,Cash – SNB Operating SAR,0.0,75233.41,INV-2023-0274,Payment
2023-12-17,2000,Accounts Payable,95503.68,0.0,INV-2023-0636,Payment
